time,gyrx,gyry,gyrz
52011,     0,     2,     1
52020,     0,     3,     1
52030,     0,     3,     2
52040,     0,     3,     2
52051,     0,     3,     1
52061,     0,     3,     1
52071,     0,     2,     1
52080,     0,     2,     1
52090,     0,     2,     1
52100,     0,     2,     1
52110,     0,     3,     1
52121,    -1,     3,     1
52131,     0,     3,     1
52140,     0,     2,     1
52150,     0,     2,     1
52160,     0,     2,     1
52170,     0,     1,     1
52180,     0,     1,     0
52190,     0,     1,     0
52200,     0,     1,     0
52210,     0,     1,     1
52220,     0,     1,     1
52230,     0,     2,     1
52240,    -1,     2,     1
52250,    -1,     2,     1
52260,    -1,     3,     1
52271,    -1,     2,     1
52278,    -2,     3,     2
52288,    -1,     3,     1
52298,    -1,     2,     1
52308,    -1,     3,     1
52318,    -1,     2,     1
52328,     0,     1,     1
52338,     0,     1,     1
52348,    -1,     0,     0
52358,    -1,     0,     0
52368,    -1,    -1,     0
52378,    -2,    -1,     1
